,Ngành,Total-Pre-Month,E-Total-M,E-MOM,YOY,Total-YTD,YTD-YOY,Date,Month,PreMonth,Total-M,MOM
1296,Đường kính,24.712,22.3,-9.760440271932652,-28.80933620790404,787.058489129999,-9.02721451299125,2021-10-29,2021-10,2021-09,22.154200000000003,-10.350437034639029
1297,Bột ngọt,29.7759465382819,30.9490705277908,3.939837774764456,6.7962725620367905,282.91357873747006,-3.335712505165205,2021-10-29,2021-10,2021-09,32.3420427909316,8.618017396526966
1298,Thức ăn cho gia súc,1033.5899794519537,1090.2982241004274,5.48653196875442,17.072718146722593,10277.45037175767,9.514779492426655,2021-10-29,2021-10,2021-09,1052.4791850844022,1.8275337423902016
1299,Thức ăn cho thủy sản,553.6367920905932,636.2305974953156,14.918409792246479,-4.613103823790766,4995.179441543854,-4.207599967407603,2021-10-29,2021-10,2021-09,611.5126052410984,10.453751263885437
1300,Bia,259.53503674929823,293.7209207763748,13.171972638167901,-23.902438972322898,3201.7895322825448,-10.02701531694197,2021-10-29,2021-10,2021-09,335.73145547986485,29.358817863258167
1301,Thuốc lá điếu,435.74175623189325,489.48257472150385,12.333180770724852,0.9450556241501005,4690.6736909047,-2.7796071343126556,2021-10-29,2021-10,2021-09,549.276034940262,26.055404854968273
1302,Vải dệt từ sợi tự nhiên,53.60679582369179,62.30773843980483,16.231043998096254,-2.1088162768188,562.7096145573497,3.011909140054385,2021-10-29,2021-10,2021-09,58.87908694367243,9.835117057398392
1303,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,79.93089416625217,93.6283229119782,17.136588910460688,7.9911452271951475,950.5158500602251,4.805951741499655,2021-10-29,2021-10,2021-09,94.23365441188326,17.893907474476748
1304,Quần áo mặc thường,355.7534398462214,405.9511248097681,14.11024584477532,0.7823050669732083,3808.940242136292,3.878005918956859,2021-10-29,2021-10,2021-09,413.02662431123895,16.099123170748413
1305,"Giày, dép da",23.43411728342438,26.263428106654462,12.073468733688259,10.58285518591353,266.7864322590202,8.53688757493272,2021-10-29,2021-10,2021-09,27.126238214207632,15.755323258515872
1306,Phân U rê,229.6564647464789,215.66943616537938,-6.090413608230023,-3.4219508359204553,2058.919036165379,0.183278789031192,2021-10-29,2021-10,2021-09,222.68913614084508,-3.033804693164271
1307,Phân hỗn hợp N.P.K,230.49784493835978,256.9665615939334,11.483281617080607,-4.034596260248179,2545.0693962989867,7.523251231036539,2021-10-29,2021-10,2021-09,267.10406596213693,15.881372354507903
1308,Sơn hoá học,66.61856110921565,77.5741583067401,16.445262424031725,-7.759621513983234,743.361662458794,-1.9445351372060173,2021-10-29,2021-10,2021-09,78.7447021363045,18.202346050688533
1309,Xi măng,7.0337248475945255,8.149387865844105,15.861624422671667,-6.328875105240172,81.44366726674689,1.012466690653909,2021-10-29,2021-10,2021-09,8.538025116671422,21.386964967663687
1310,"Sắt, thép thô",2058.063905114252,2272.8967219868396,10.438588244938927,3.7615485956101082,21533.111920453455,11.444145457869709,2021-10-29,2021-10,2021-09,2262.8509698110506,9.950471614992423
1311,Thép cán,719.5766083237505,743.5746903735873,3.3350280946096973,2.732065539318512,7520.104945006872,37.320697680589035,2021-10-29,2021-10,2021-09,823.1150747718865,14.388803811914926
1312,"Thép thanh, thép góc",717.3195225012109,925.4429275606882,29.014044443370892,3.033058067322216,8130.399202830992,1.0762464525199533,2021-10-29,2021-10,2021-09,840.8771715609216,17.224910961419155
1313,Điện thoại di động,20.666786000000002,20.482668,-0.8908884042250378,-8.02576344164433,189.444438,6.625831385790562,2021-10-29,2021-10,2021-09,20.526514,-0.6787315647435577
1314,Linh kiện điện thoại,68.29008519917629,69.9100987141978,2.3722528831184633,26.997072743451795,458.80332895066005,38.83469746287972,2021-10-29,2021-10,2021-09,62.895392685455505,-7.899671669740215
1315,Tivi,387.330395369529,473.930715526961,22.358255688870415,-73.17335473329615,8890.924114626445,-40.41195193988898,2021-10-29,2021-10,2021-09,642.6478695426711,65.91723170332625
1316,Ô tô,19.073607160372728,20.314293934935428,6.504730668566722,-27.548772234168283,235.57772911264837,12.444421944035582,2021-10-29,2021-10,2021-09,22.47937943436325,17.855942220862886
1317,Xe máy,168.998363764827,177.4145946318543,4.980066480844215,-32.541979227431824,2295.333839036208,-6.5570368083648845,2021-10-29,2021-10,2021-09,241.5808177477343,42.94861344569634
1318,Điện sản xuất,18.4255965,20.143756,9.324851436967037,2.3665498636211026,204.37287541632298,4.035745353862623,2021-10-29,2021-10,2021-09,19.902122,8.01344748866066
1319,Nước máy thương phẩm,267.10676969403045,272.321103304382,1.952153296722713,4.577996660668987,2695.0451609269403,3.2855211662161707,2021-10-29,2021-10,2021-09,265.528039540358,-0.591048349497413
1320,Than đá (than sạch),4165.80733571629,4354.15073727908,4.521174081863904,32.47641715390381,38232.31872415162,2.6287615938784086,2021-09-29,2021-09,2021-08,3911.73177980221,-6.099071210896341
1321,Dầu mỏ thô khai thác,760.0,723.13125,-4.8511513157894655,-3.0655160857908896,6827.13125,-6.040032342416723,2021-09-29,2021-09,2021-08,684.300000000002,-9.96052631578921
1322,Khí đốt thiên nhiên dạng khí,550.0,402.69375,-26.782954545454544,-42.472321428571426,5822.693749999999,-17.64223833097597,2021-09-29,2021-09,2021-08,396.200000000002,-27.963636363636
1323,Khí hoá lỏng (LPG),70.299223,56.346,-19.848331751831736,135.9983762494142,647.984333,15.671498539662892,2021-09-29,2021-09,2021-08,60.63066700000013,-13.753432239215314
1324,"Xăng, dầu",985.9417551823001,1018.7120361070486,3.323754243341611,52.822755435841486,16830.148294464245,16.05394000969322,2021-09-29,2021-09,2021-08,1024.014935247799,3.861605400661759
1325,Alumin,121.047,121.255,0.17183408097680797,4.743270792301573,1065.8346,3.3240010624828926,2021-09-29,2021-09,2021-08,118.48164,-2.1193090287243876
1326,Thuỷ hải sản chế biến,146.14042587509232,182.46590848529834,24.856559978314124,-29.87530383071922,1957.3541643949836,-8.819925198129738,2021-09-29,2021-09,2021-08,271.24982123150374,85.60902611803232
1327,Sữa tươi,146.54399415672347,153.3497807167254,4.644193437721782,1.8920517634010565,1263.3830665055525,2.65215904547847,2021-09-29,2021-09,2021-08,159.6598264894066,8.950098847896996
1328,Sữa bột,12.62624225958832,12.042803203895685,-4.620844774695925,-7.041272065645046,109.507109961447,10.290875079731848,2021-09-29,2021-09,2021-08,12.353919355883631,-2.1568008763485267
1329,Đường kính,0.03,24.98,83166.66666666667,53.950449895229866,765.026489129999,-8.251926057312602,2021-09-29,2021-09,2021-08,24.712,82273.33333333333
1330,Bột ngọt,27.633,28.65,3.680382151775035,-1.6841254514364152,250.83856167139737,-4.8761741821334255,2021-09-29,2021-09,2021-08,29.7759465382819,7.755026737168976
1331,Thức ăn cho gia súc,1023.9034248945273,1049.4631942854041,2.4963066603190356,7.388823106313197,9203.025362490693,8.869891680583294,2021-09-29,2021-09,2021-08,1033.5899794519537,0.9460418162410349
1332,Thức ăn cho thủy sản,377.85687498427103,416.29294226246833,10.17212331515664,-24.856869627713294,4221.6049942204145,-7.168271104872517,2021-09-29,2021-09,2021-08,553.6367920905932,46.520237884685656
1333,Bia,223.42949123854797,246.56425728882382,10.354392306061186,-39.18809913550789,2895.097832045695,-8.747778058107173,2021-09-29,2021-09,2021-08,259.53503674929823,16.15970448243182
1334,Thuốc lá điếu,418.275547770276,438.49632854838325,4.834320553974351,-12.702303693334017,4203.945688499687,-3.132296707916211,2021-09-29,2021-09,2021-08,435.74175623189325,4.175766084038472
1335,Vải dệt từ sợi tự nhiên,54.001103522057434,54.696323296345035,1.2874177173131756,-11.708921232695673,501.49140359019816,3.9130296195022396,2021-09-29,2021-09,2021-08,53.60679582369179,-0.7301845196637231
1336,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,80.07919380845634,83.46173412557823,4.223993969285814,1.33285752246681,860.418367107573,4.899739812473953,2021-09-29,2021-09,2021-08,79.93089416625217,-0.18519122777244945
1337,Quần áo mặc thường,355.04712046422077,363.96370827291724,2.5113815307213656,-9.506785610910669,3411.1993857532198,4.511587663382883,2021-09-29,2021-09,2021-08,355.7534398462214,0.1989368005793466
1338,"Giày, dép da",24.52775170745631,25.73805109364669,4.934408178236964,-15.055936984664399,242.82693796258806,9.355620141172594,2021-09-29,2021-09,2021-08,23.43411728342438,-4.458763432848485
1339,Phân U rê,228.6547579014085,214.23066197183098,-6.308242199708303,16.38652087989219,1827.823797225352,-0.21931761377005898,2021-09-29,2021-09,2021-08,229.6564647464789,0.4380870331604143
1340,Phân hỗn hợp N.P.K,219.18180350675763,234.35944744320835,6.924682475287128,-8.631794369119547,2291.964437209902,9.181485090746506,2021-09-29,2021-09,2021-08,230.49784493835978,5.16285624561587
1341,Sơn hoá học,61.494729587194584,65.39037886302594,6.334931955929065,-21.358534139475722,664.5593219058642,-1.4011690012265063,2021-09-29,2021-09,2021-08,66.61856110921565,8.33214741558605
1342,Xi măng,7.272639988747951,7.631341923968213,4.932210803439148,-7.1612904626738185,73.89189647727646,2.7313037467478836,2021-09-29,2021-09,2021-08,7.0337248475945255,-3.285122617413606
1343,"Sắt, thép thô",2208.912424964969,2058.8590839007234,-6.7930869222497705,-0.8256703323350933,19261.010377253086,12.431120198800969,2021-09-29,2021-09,2021-08,2058.063905114252,-6.829085578307129
1344,Thép cán,690.2403827661151,752.5282210345406,9.024079121364807,15.241687754140983,6809.481867344075,43.28184717131393,2021-09-29,2021-09,2021-08,719.5766083237505,4.250146222982693
1345,"Thép thanh, thép góc",766.1560255959073,846.7312676710675,10.516818948528098,3.101870254995376,7334.368020440161,2.6413386530614673,2021-09-29,2021-09,2021-08,717.3195225012109,-6.374224239339739
1346,Điện thoại di động,21.372644,19.776663999999997,-7.467396172415562,-7.506678251016382,168.07164799999998,8.152701313899897,2021-09-29,2021-09,2021-08,20.666786000000002,-3.3026236716430617
1347,Linh kiện điện thoại,56.5027189805976,75.0330752674462,32.79551253668288,38.76320757054947,395.6362203047322,43.64897963130758,2021-09-29,2021-09,2021-08,68.29008519917629,20.861591143297616
1348,Tivi,370.158432930952,404.937915945918,9.395837004057569,-80.53626142498106,8434.600919675871,-35.878093306160196,2021-09-29,2021-09,2021-08,387.330395369529,4.639084486771679
1349,Ô tô,15.36677636096126,18.9606357544548,23.387204375692022,-22.965682057581844,215.15046377179505,18.561528697400064,2021-09-29,2021-09,2021-08,19.073607160372728,24.12237096668197
1350,Xe máy,171.12940543718443,186.1034097641786,8.750105973161098,-27.360105478462685,2135.024290403705,-2.661467946864448,2021-09-29,2021-09,2021-08,168.998363764827,-1.2452808252990053
1351,Điện sản xuất,20.606818899999997,18.1996,-11.681661840586173,-12.123268092654143,183.7791229163231,3.966993114977285,2021-09-29,2021-09,2021-08,18.4255965,-10.584954478345011
1352,Nước máy thương phẩm,273.67240809560155,277.77624325282835,1.4995428972120521,3.899847859670217,2433.393531181356,3.5964675253803904,2021-09-29,2021-09,2021-08,267.10676969403045,-2.399086720966608
1353,Than đá (than sạch),4255.38122962966,3968.3840211278202,-6.744336006924982,19.063905610435313,33680.74467228407,-0.8406698165878197,2021-08-29,2021-08,2021-07,4165.80733571629,-2.1049557978419955
1354,Dầu mỏ thô khai thác,764.0,770.0,0.7853403141361355,1.2789769243681803e-13,6114.0,-6.226993865030664,2021-08-29,2021-08,2021-07,760.0,-0.5235602094240761
1355,Khí đốt thiên nhiên dạng khí,670.0,590.0,-11.940298507462686,-16.901408450704224,5459.999999999999,-14.285714285714306,2021-08-29,2021-08,2021-07,550.0,-17.91044776119402
1356,Khí hoá lỏng (LPG),73.71757,71.672,-2.7748744295288077,88.95568370718857,593.01111,10.570798598181725,2021-08-29,2021-08,2021-07,70.299223,-4.637085839915784
1357,"Xăng, dầu",1155.9455737699,997.555492745744,-13.70220922319001,24.9769782969027,9509.274302315644,5.836148660893485,2021-08-29,2021-08,2021-07,985.9417551823001,-14.7069051039457
1358,Alumin,121.5361,122.2,0.5462574494327015,2.5821832712131965,945.7326,3.2704945063344724,2021-08-29,2021-08,2021-07,121.047,-0.40243187003697756
1359,Thuỷ hải sản chế biến,205.17625527811663,162.12244880647614,-20.983815312001383,-36.72807008962252,1790.8702788410692,-5.068587774209192,2021-08-29,2021-08,2021-07,146.14042587509232,-28.773226864386032
1360,Sữa tươi,143.52833582544645,140.48662086985897,-2.119243519472491,-4.27613530243957,1103.9759125019627,2.197315977370579,2021-08-29,2021-08,2021-07,146.54399415672347,2.101089177919931
1361,Sữa bột,11.969654286987884,11.039467455914703,-7.771208831690146,-6.617180730870075,95.8775319538777,11.05372873129214,2021-08-29,2021-08,2021-07,12.62624225958832,5.4854380657777995
1362,Đường kính,10.414,0.0,-100.0,-100.0,740.0164891299991,-9.490044995595014,2021-08-29,2021-08,2021-07,0.03,-99.7119262531208
1363,Bột ngọt,28.7006476844034,26.608,-7.291290800871337,-7.0286191812752605,221.16356167139736,-5.709743366785219,2021-08-29,2021-08,2021-07,27.633,-3.7199428254839972
1364,Thức ăn cho gia súc,1062.8544941684277,1031.8098111783856,-2.920877990390508,4.941089113166328,8161.468554489146,9.169253353362535,2021-08-29,2021-08,2021-07,1023.9034248945273,-3.6647602741121688
1365,Thức ăn cho thủy sản,441.01914696735207,367.30168260177487,-16.715252585401785,-32.36089927956537,3794.7568595754497,-4.978770503571411,2021-08-29,2021-08,2021-07,377.85687498427103,-14.321888838027448
1366,Bia,332.8596597531481,262.5995348158969,-21.108032433055044,-28.676471906029306,2687.70361833422,-2.8720633173611674,2021-08-29,2021-08,2021-07,223.42949123854797,-32.875767702146476
1367,Thuốc lá điếu,438.4108182545801,424.68291100154585,-3.1312884357389663,-23.83539401705083,3771.8567231825737,-1.7127183418352843,2021-08-29,2021-08,2021-07,418.275547770276,-4.592785954613873
1368,Vải dệt từ sợi tự nhiên,61.04920383754163,56.02492856515746,-8.229878453049608,-5.180552431042614,448.8189053369531,6.6947799874776734,2021-08-29,2021-08,2021-07,54.001103522057434,-11.544950421040596
1369,Vải dệt từ sợi tổng hợp hoặc sợi nhân tạo,94.6166402820891,81.56039497913449,-13.79910052188373,-13.399046551320922,778.4378341526728,5.49863310691056,2021-08-29,2021-08,2021-07,80.07919380845634,-15.364576918278814
1370,Quần áo mặc thường,397.52411643519497,355.7592066303924,-10.506258130784673,-7.589327665216359,3047.947763646474,6.506664419926153,2021-08-29,2021-08,2021-07,355.04712046422077,-10.685388436778993
1371,"Giày, dép da",32.743323432890456,23.244961915897214,-29.008544402832968,-25.4077120926124,215.80609707738228,12.544058661087746,2021-08-29,2021-08,2021-07,24.52775170745631,-25.090830325371485
1372,Phân U rê,230.61720928169012,215.6810985915493,-6.476581143559372,26.600320855204046,1600.6194759436619,-2.8616559671160218,2021-08-29,2021-08,2021-07,228.6547579014085,-0.8509561738233344
1373,Phân hỗn hợp N.P.K,257.62400807669724,230.51940595373298,-10.520992327273689,-5.533440840307605,2068.942592213669,12.276286598062171,2021-08-29,2021-08,2021-07,219.18180350675763,-14.921825359729283
1374,Sơn hoá học,66.8128712054824,61.737678838996516,-7.596129720091156,-24.296881586131036,599.4118922946402,1.4485231118425759,2021-08-29,2021-08,2021-07,61.494729587194584,-7.95975614029804
1375,Xi măng,7.950696320966023,8.154113330787906,2.5584804350465618,-0.7162112168934414,67.1420278953482,5.391349709013539,2021-08-29,2021-08,2021-07,7.272639988747951,-8.528263498506846
1376,"Sắt, thép thô",2142.045350817921,2125.545466656899,-0.7702864066216932,2.226450066116101,17118.784335044293,13.705375137266529,2021-08-29,2021-08,2021-07,2208.912424964969,3.121646052989277
1377,Thép cán,720.3272516336697,711.4929972036783,-1.2264223531673508,14.575370992083123,6078.206260747097,48.26670959704444,2021-08-29,2021-08,2021-07,690.2403827661151,-4.176833348914528
1378,"Thép thanh, thép góc",767.8509421598728,744.0527960660343,-3.099318472788127,-0.51796168974127,6465.53352323922,2.2320429633577277,2021-08-29,2021-08,2021-07,766.1560255959073,-0.22073510246636374
1379,Điện thoại di động,18.237071999999998,20.5069,12.446230403652535,-5.1608746626886415,147.42924,10.005031172406433,2021-08-29,2021-08,2021-07,21.372644,17.19339595742126
1380,Linh kiện điện thoại,42.692011207129504,54.3844516884973,27.3878886254372,50.62788205315627,318.4848777451857,43.8855340599919,2021-08-29,2021-08,2021-07,56.5027189805976,32.349630253919116
1381,Tivi,477.107106489829,409.391932735431,-14.192866304715494,-79.55435094774909,8068.896503534433,-27.13350675803956,2021-08-29,2021-08,2021-07,370.158432930952,-22.416072220286026
1382,Ô tô,21.74576928197713,19.867481712535916,-8.637485044035373,-17.704428815073356,200.6905333689149,27.947252541213686,2021-08-29,2021-08,2021-07,15.36677636096126,-29.33440909033635
1383,Xe máy,235.6156780128372,240.37064580243097,2.018103306917766,-13.009976725983819,2018.1621210047729,4.1792859494104135,2021-08-29,2021-08,2021-07,171.12940543718443,-27.369262147376844
