,Phân Loại,Số dự án,Vốn đăng ký cấp mới,Vốn đăng ký điều chỉnh,Vốn đăng ký,Date,Month,PreMonth,Số dự án trong tháng,Vốn đăng ký cấp mới trong tháng,Vốn đăng ký điều chỉnh trong tháng,Vốn đăng ký trong tháng,Vùng Miền,Trong Nước
1426,Hà Lan,34,272.500961,148.003632,420.504593,2020-11-29,2020-11,2020-10,7,67.377294,2.1260000000000048,69.50329399999998,Châu Âu,Nước Ngoài
1427,Hoa Kỳ,88,151.998208,39.41143,191.409638,2020-11-29,2020-11,2020-10,10,81.50566,1.8085220000000035,83.314182,Châu Mỹ,Nước Ngoài
1428,Xây-Sen,34,123.901768,22.447705,146.349473,2020-11-29,2020-11,2020-10,5,60.53,12.35935,72.88934999999998,Châu Phi,Nước Ngoài
1429,Xa-moa,28,112.727,88.361437,201.088437,2020-11-29,2020-11,2020-10,2,13.0,6.515542999999994,19.51554299999998,Châu Úc,Nước Ngoài
1430,Quần đảo Cay-man,3,100.2,2,102.2,2020-11-29,2020-11,2020-10,0,0.0,0,0.0,Châu Mỹ,Nước Ngoài
1431,Đức,28,74.449093,30.220564,104.669657,2020-11-29,2020-11,2020-10,3,24.219100000000005,23.0,47.2191,Châu Âu,Nước Ngoài
1432,Ma-lai-xi-a,30,59.948842,94.248414,154.19725599999998,2020-11-29,2020-11,2020-10,3,1.564473999999997,1.2195820000000026,2.7840559999999925,Châu Á,Nước Ngoài
1433,Pháp,49,41.656466,17.18761,58.844076,2020-11-29,2020-11,2020-10,3,3.1531999999999982,0.2803350000000009,3.433534999999999,Châu Âu,Nước Ngoài
1434,TỔNG SỐ,2100,11660.719753000001,5709.72187546875,17370.44162846875,2020-10-29,2020-10,2020-09,153,1300.3497530000004,593.6218754687497,1893.9716284687493,TỔNG SỐ,TỔNG SỐ
1435,TP. Hồ Chí Minh,776,446.360162,387.6102871796875,833.9704491796874,2020-10-29,2020-10,2020-09,57,39.01437500000003,103.84587899999946,142.8602539999995,Miền Nam,Trong Nước
1436,Hà Nội,438,655.113503,1244.467002,1899.5805050000001,2020-10-29,2020-10,2020-09,29,186.44932400000005,15.330249000000094,201.77957300000003,Miền Bắc,Trong Nước
1437,Bà Rịa - Vũng Tàu,27,283.364094,1489.655824,1773.019918,2020-10-29,2020-10,2020-09,1,5.0,0.049999999999954525,5.0499999999999545,Miền Nam,Trong Nước
1438,Bình Dương,110,591.84167,275.514096,867.355766,2020-10-29,2020-10,2020-09,9,111.55940300000003,25.888000000000005,137.447403,Miền Nam,Trong Nước
1439,Hải Phòng,66,505.799526,326.501878,832.301404,2020-10-29,2020-10,2020-09,8,6.044970000000035,1.5399999999999636,7.584970000000112,Miền Bắc,Trong Nước
1440,Bắc Ninh,125,345.311317,348.8549252890625,694.1662422890624,2020-10-29,2020-10,2020-09,6,3.974589999999978,45.9003320000005,49.874922000000424,Miền Bắc,Trong Nước
1441,Long An,101,272.037965,245.824163,517.862128,2020-10-29,2020-10,2020-09,2,17.047825999999986,46.010773,63.05859899999996,Miền Nam,Trong Nước
1442,Hà Nam,28,529.220043,143.304483,672.524526,2020-10-29,2020-10,2020-09,1,50.00000000000006,13.391320000000007,63.391320000000064,Miền Bắc,Trong Nước
1443,Bắc Giang,27,330.126931,251.05763,581.184561,2020-10-29,2020-10,2020-09,,,,,Miền Bắc,Trong Nước
1444,Đồng Nai,62,286.588304,154.33814,440.926444,2020-10-29,2020-10,2020-09,9,48.20928000000001,154.33814,34.35928000000001,Miền Nam,Trong Nước
1445,Tây Ninh,13,353.158102,210.710752,563.868854,2020-10-29,2020-10,2020-09,0,0.0,7.762451000000027,7.7624510000000555,Miền Nam,Trong Nước
1446,Bến Tre,7,471.124808,5.619565,476.744373,2020-10-29,2020-10,2020-09,,,,,Miền Nam,Trong Nước
1447,Hải Dương,29,131.555,216.279712,347.83471199999997,2020-10-29,2020-10,2020-09,5,22.35000000000001,162.683992,185.03399199999996,Miền Bắc,Trong Nước
1448,Quảng Ninh,8,312.835,14.88,327.715,2020-10-29,2020-10,2020-09,0,0.0,0.0,0.0,Miền Bắc,Trong Nước
1449,Thanh Hóa,13,239.297,100.953055,340.250055,2020-10-29,2020-10,2020-09,0,0.0,0.0,0.0,Miền Bắc,Trong Nước
1450,Quảng Bình,2,295.071,-10.967,284.10400000000004,2020-10-29,2020-10,2020-09,,,,,Miền Trung,Trong Nước
1451,Vĩnh Phúc,20,243.067727,20.055786,263.123513,2020-10-29,2020-10,2020-09,3,136.0,0.0,136.0,Miền Bắc,Trong Nước
1452,Phú Thọ,16,193.547336,55.061677,248.609013,2020-10-29,2020-10,2020-09,0,0.0,45.197236000000004,45.197236000000004,Miền Bắc,Trong Nước
1453,Hưng Yên,18,59.56763,150.593091,210.160721,2020-10-29,2020-10,2020-09,,,,,Miền Bắc,Trong Nước
1454,Xin-ga-po,197,5380.823402,609.173924,5989.997326,2020-10-29,2020-10,2020-09,24,728.3886979999997,60.9923510000001,789.3810489999996,Châu Á,Nước Ngoài
1455,Trung Quốc,294,1340.696151,474.5445836015625,1815.2407346015625,2020-10-29,2020-10,2020-09,23,260.96419400000013,24.718643000000498,285.6828370000005,Châu Á,Nước Ngoài
1456,Hàn Quốc,528,1101.054433,1533.921384,2634.975817,2020-10-29,2020-10,2020-09,29,24.430745000000115,215.25487799999996,239.68562299999985,Châu Á,Nước Ngoài
1457,Đài Loan,102,934.785967,191.906752,1126.6927190000001,2020-10-29,2020-10,2020-09,8,82.35000000000002,11.474715000000003,93.8247150000002,Châu Á,Nước Ngoài
1458,Đặc khu hành chính Hồng Kông (TQ),179,909.374268,280.6066766875,1189.9809446875001,2020-10-29,2020-10,2020-09,,,,,Châu Á,Nước Ngoài
1459,Nhật Bản,226,471.860561,367.668757,839.5293180000001,2020-10-29,2020-10,2020-09,17,8.677918000000034,12.799645000000055,21.477563000000146,Châu Á,Nước Ngoài
1460,Quần đảo Vigin thuộc Anh,24,255.62642,161.611421,417.237841,2020-10-29,2020-10,2020-09,1,13.0,86.01620000000001,99.01620000000003,Châu Mỹ,Nước Ngoài
1461,Hà Lan,27,205.123667,145.877632,351.001299,2020-10-29,2020-10,2020-09,4,101.18,8.469565000000017,109.64956500000002,Châu Âu,Nước Ngoài
1462,Thái Lan,29,191.852801,1380.841853,1572.694654,2020-10-29,2020-10,2020-09,2,7.5,0.08274399999982052,7.5827439999998205,Châu Á,Nước Ngoài
1463,Quần đảo Cay-man,3,100.2,2,102.2,2020-10-29,2020-10,2020-09,,,,,Châu Mỹ,Nước Ngoài
1464,Xa-moa,26,99.727,81.845894,181.57289400000002,2020-10-29,2020-10,2020-09,0,0.0,29.095894,29.095894000000015,Châu Úc,Nước Ngoài
1465,Hoa Kỳ,78,70.492548,37.602908,108.095456,2020-10-29,2020-10,2020-09,5,0.24585799999999836,0.0,0.24585799999999836,Châu Mỹ,Nước Ngoài
1466,Xây-Sen,29,63.371768,10.088355,73.46012300000001,2020-10-29,2020-10,2020-09,1,2.5,3.388355,5.888355000000004,Châu Phi,Nước Ngoài
1467,Ma-lai-xi-a,27,58.384368,93.028832,151.4132,2020-10-29,2020-10,2020-09,0,0.0,0.0,0.0,Châu Á,Nước Ngoài
1468,Đức,25,50.229993,7.220564,57.450557,2020-10-29,2020-10,2020-09,,,,,Châu Âu,Nước Ngoài
1469,Pháp,46,38.503266,16.907275,55.410541,2020-10-29,2020-10,2020-09,5,5.372899000000004,0.0,5.372899000000004,Châu Âu,Nước Ngoài
1470,TỔNG SỐ,1947,10360.37,5116.1,15476.470000000001,2020-09-29,2020-09,2020-08,150,625.8819800000056,241.29746153125052,867.1794415312561,TỔNG SỐ,TỔNG SỐ
1471,Hải Phòng,58,499.754556,324.961878,824.7164339999999,2020-09-29,2020-09,2020-08,10,62.977889000000005,324.961878,62.87788899999998,Miền Bắc,Trong Nước
1472,Bình Dương,101,480.282267,249.626096,729.908363,2020-09-29,2020-09,2020-08,10,20.842955000000018,7.760088999999994,28.603044000000068,Miền Nam,Trong Nước
1473,Hà Nam,27,479.220043,129.913163,609.133206,2020-09-29,2020-09,2020-08,1,5.0,10.817764999999994,15.817765000000009,Miền Bắc,Trong Nước
1474,Hà Nội,409,468.664179,1229.136753,1697.800932,2020-09-29,2020-09,2020-08,32,12.074532999999974,19.032789999999977,31.10732300000018,Miền Bắc,Trong Nước
1475,TP. Hồ Chí Minh,719,407.345787,283.764408179688,691.1101951796879,2020-09-29,2020-09,2020-08,50,14.13354499999997,40.63733100000053,54.7708760000005,Miền Nam,Trong Nước
1476,Tây Ninh,13,353.158102,202.948301,556.106403,2020-09-29,2020-09,2020-08,0,0.0,50.0,50.0,Miền Nam,Trong Nước
1477,Bắc Ninh,119,341.336727,302.954593289062,644.291320289062,2020-09-29,2020-09,2020-08,9,17.632558000000017,41.359120999999504,58.99167899999952,Miền Bắc,Trong Nước
1478,Quảng Ninh,8,312.835,14.88,327.715,2020-09-29,2020-09,2020-08,0,0.0,0.0,0.0,Miền Bắc,Trong Nước
1479,Bắc Giang,25,308.239554,187.20763,495.447184,2020-09-29,2020-09,2020-08,,,,,Miền Bắc,Trong Nước
1480,Bà Rịa - Vũng Tàu,26,278.364094,1489.605824,1767.969918,2020-09-29,2020-09,2020-08,4,8.875,0.0,8.875,Miền Nam,Trong Nước
1481,Long An,99,254.990139,199.81339,454.803529,2020-09-29,2020-09,2020-08,3,2.713583,14.081984000000006,16.795567000000005,Miền Nam,Trong Nước
1482,Thanh Hóa,13,239.297,100.953055,340.250055,2020-09-29,2020-09,2020-08,0,0.0,0.0,0.0,Miền Bắc,Trong Nước
1483,Đồng Nai,53,238.379024,168.18814,406.567164,2020-09-29,2020-09,2020-08,3,35.69999999999999,0.5,36.19999999999999,Miền Nam,Trong Nước
1484,Phú Thọ,16,193.547336,9.864441,203.411777,2020-09-29,2020-09,2020-08,0,0.0,2.5999999999999996,2.5999999999999943,Miền Bắc,Trong Nước
1485,Đà Nẵng,68,126.762166,1.253086,128.015252,2020-09-29,2020-09,2020-08,4,6.365947999999989,1.253086,6.090947999999997,Miền Trung,Trong Nước
1486,Hải Dương,24,109.205,53.59572,162.80072,2020-09-29,2020-09,2020-08,6,37.83,1.5,39.33000000000001,Miền Bắc,Trong Nước
1487,Vĩnh Phúc,17,107.067727,20.055786,127.123513,2020-09-29,2020-09,2020-08,0,0.0,0.4566150000000029,0.4566149999999993,Miền Bắc,Trong Nước
1488,Vĩnh Long,5,104.22,50.121399,154.341399,2020-09-29,2020-09,2020-08,1,8.5,0.0,8.5,Miền Nam,Trong Nước
1489,Xin-ga-po,173,4652.434704,548.181573,5200.616277,2020-09-29,2020-09,2020-08,20,54.29367100000036,8.168776999999977,62.46244800000022,Châu Á,Nước Ngoài
1490,Trung Quốc,271,1079.731957,449.825940601562,1529.557897601562,2020-09-29,2020-09,2020-08,15,54.05999300000008,63.436197999999536,117.4961909999995,Châu Á,Nước Ngoài
1491,Hàn Quốc,499,1076.623688,1318.666506,2395.290194,2020-09-29,2020-09,2020-08,36,37.087058999999954,51.37052999999992,88.4575890000001,Châu Á,Nước Ngoài
1492,Đặc khu hành chính Hồng Kông (TQ),168,876.074268,187.5066766875,1063.5809446875,2020-09-29,2020-09,2020-08,,,,,Châu Á,Nước Ngoài
1493,Đài Loan,94,852.435967,180.432037,1032.868004,2020-09-29,2020-09,2020-08,8,29.46980099999996,10.25,39.71980099999985,Châu Á,Nước Ngoài
1494,Nhật Bản,209,463.182643,354.869112,818.051755,2020-09-29,2020-09,2020-08,13,20.859845000000007,3.506977999999947,24.366822999999954,Châu Á,Nước Ngoài
1495,Quần đảo Vigin thuộc Anh,23,242.62642,75.595221,318.221641,2020-09-29,2020-09,2020-08,4,11.609000000000009,0.0,11.60899999999998,Châu Mỹ,Nước Ngoài
1496,Thái Lan,27,184.352801,1380.759109,1565.11191,2020-09-29,2020-09,2020-08,5,35.200582999999995,9.331984000000148,44.5325670000002,Châu Á,Nước Ngoài
1497,Hà Lan,23,103.943667,137.408067,241.351734,2020-09-29,2020-09,2020-08,3,25.10000000000001,13.38911499999999,38.489115,Châu Âu,Nước Ngoài
1498,Xa-moa,26,99.727,52.75,152.477,2020-09-29,2020-09,2020-08,2,10.299999999999997,0.0,10.299999999999983,Châu Úc,Nước Ngoài
1499,Hoa Kỳ,73,70.24669,37.602908,107.849598,2020-09-29,2020-09,2020-08,5,21.111605000000004,25.706221999999997,46.817827,Châu Mỹ,Nước Ngoài
1500,Xây-Sen,28,60.871768,6.7,67.571768,2020-09-29,2020-09,2020-08,3,2.4000000000000057,2.0,4.400000000000006,Châu Phi,Nước Ngoài
1501,Ma-lai-xi-a,27,58.384368,93.028832,151.4132,2020-09-29,2020-09,2020-08,2,0.19000000000000483,34.016583999999995,34.20658399999999,Châu Á,Nước Ngoài
1502,Pháp,41,33.130367,16.907275,50.037642,2020-09-29,2020-09,2020-08,1,0.00999999999999801,0.0,0.00999999999999801,Châu Âu,Nước Ngoài
1503,Đức,20,22.586348,7.220564,29.806912,2020-09-29,2020-09,2020-08,,,,,Châu Âu,Nước Ngoài
1504,TỔNG SỐ,1797,9734.488019999995,4874.80253846875,14609.290558468745,2020-08-29,2020-08,2020-07,177,272.1513319999958,159.0221211796861,431.173453179681,TỔNG SỐ,TỔNG SỐ
1505,Hà Nam,26,474.220043,119.095398,593.315441,2020-08-29,2020-08,2020-07,3,11.560999999999979,5.7938720000000075,17.354872,Miền Bắc,Trong Nước
1506,Bình Dương,91,459.439312,241.866007,701.3053189999999,2020-08-29,2020-08,2020-07,10,32.80599999999998,11.119191999999998,43.925191999999925,Miền Nam,Trong Nước
1507,Hà Nội,377,456.589646,1210.103963,1666.693609,2020-08-29,2020-08,2020-07,41,25.893583000000035,10.830122999999958,36.723705999999765,Miền Bắc,Trong Nước
1508,Hải Phòng,48,436.776667,325.061878,761.838545,2020-08-29,2020-08,2020-07,2,1.599999999999966,10.979333999999994,12.579333999999903,Miền Bắc,Trong Nước
1509,TP. Hồ Chí Minh,669,393.212242,243.1270771796875,636.3393191796874,2020-08-29,2020-08,2020-07,71,37.36387300000001,33.90810117968749,71.2719741796875,Miền Nam,Trong Nước
1510,Tây Ninh,13,353.158102,152.948301,506.106403,2020-08-29,2020-08,2020-07,1,4.753102000000013,0.3650589999999738,5.118160999999986,Miền Nam,Trong Nước
1511,Bắc Ninh,110,323.704169,261.5954722890625,585.2996412890625,2020-08-29,2020-08,2020-07,8,6.841197999999963,10.73728700000001,17.578485,Miền Bắc,Trong Nước
1512,Quảng Ninh,8,312.835,14.88,327.715,2020-08-29,2020-08,2020-07,0,0.0,0.0,0.0,Miền Bắc,Trong Nước
1513,Bắc Giang,24,306.239554,185.18563,491.425184,2020-08-29,2020-08,2020-07,2,10.149999999999977,12.262104999999991,22.41210499999994,Miền Bắc,Trong Nước
1514,Bà Rịa - Vũng Tàu,22,269.489094,1489.605824,1759.094918,2020-08-29,2020-08,2020-07,6,31.00000000000003,6.5,37.5,Miền Nam,Trong Nước
1515,Long An,96,252.276556,185.731406,438.007962,2020-08-29,2020-08,2020-07,4,3.3800899999999956,20.734999999999985,24.11509000000001,Miền Nam,Trong Nước
1516,Thanh Hóa,13,239.297,100.953055,340.250055,2020-08-29,2020-08,2020-07,1,6.0,0.0,6.0,Miền Bắc,Trong Nước
1517,Đồng Nai,50,202.679024,167.68814,370.367164,2020-08-29,2020-08,2020-07,5,11.25,13.849999999999994,25.100000000000023,Miền Nam,Trong Nước
1518,Phú Thọ,16,193.547336,7.264441,200.811777,2020-08-29,2020-08,2020-07,2,4.349999999999994,0.0,4.349999999999994,Miền Bắc,Trong Nước
1519,Đà Nẵng,64,120.396218,1.528086,121.924304,2020-08-29,2020-08,2020-07,4,0.8721350000000001,1.2101220000000001,2.0822569999999985,Miền Trung,Trong Nước
1520,Vĩnh Phúc,17,107.067727,19.599171,126.666898,2020-08-29,2020-08,2020-07,1,0.5,0.0,0.5,Miền Bắc,Trong Nước
1521,Vĩnh Long,4,95.72,50.121399,145.841399,2020-08-29,2020-08,2020-07,0,0.0,12.453342,12.453341999999992,Miền Nam,Trong Nước
1522,Tiền Giang,8,88.187264,23.08,111.267264,2020-08-29,2020-08,2020-07,2,0.8872640000000018,1.0,1.8872640000000018,Miền Nam,Trong Nước
1523,Hải Dương,18,71.375,52.09572,123.47072,2020-08-29,2020-08,2020-07,,,,,Miền Bắc,Trong Nước
1524,Xin-ga-po,153,4598.141033,540.012796,5138.153829,2020-08-29,2020-08,2020-07,14,26.539982999999665,12.319728999999938,38.85971199999949,Châu Á,Nước Ngoài
1525,Hàn Quốc,463,1039.536629,1267.295976,2306.832605,2020-08-29,2020-08,2020-07,42,55.59872999999993,41.04573800000003,96.64446799999996,Châu Á,Nước Ngoài
1526,Trung Quốc,256,1025.671964,386.3897426015625,1412.0617066015625,2020-08-29,2020-08,2020-07,19,35.316732999999886,8.362120000000004,43.67885299999989,Châu Á,Nước Ngoài
1527,Đặc khu hành chính Hồng Kông (TQ),164,856.102268,179.1566766875,1035.2589446875,2020-08-29,2020-08,2020-07,16,72.528187,16.80000000000001,89.32818699999996,Châu Á,Nước Ngoài
1528,Đài Loan,86,822.966166,170.182037,993.1482030000001,2020-08-29,2020-08,2020-07,9,13.744261000000051,17.597437000000014,31.341698000000065,Châu Á,Nước Ngoài
1529,Nhật Bản,196,442.322798,351.362134,793.684932,2020-08-29,2020-08,2020-07,21,18.885901999999987,10.87787000000003,29.763772000000017,Châu Á,Nước Ngoài
1530,Quần đảo Vigin thuộc Anh,19,231.01742,75.595221,306.612641,2020-08-29,2020-08,2020-07,2,10.044353999999998,0.0,10.044353999999998,Châu Mỹ,Nước Ngoài
1531,Thái Lan,22,149.152218,1371.427125,1520.5793429999999,2020-08-29,2020-08,2020-07,3,12.383913000000007,5.116892999999891,17.500805999999784,Châu Á,Nước Ngoài
1532,Xa-moa,24,89.427,52.75,142.17700000000002,2020-08-29,2020-08,2020-07,0,0.0,16.5,16.500000000000014,Châu Úc,Nước Ngoài
1533,Hà Lan,20,78.843667,124.018952,202.862619,2020-08-29,2020-08,2020-07,2,9.753101999999998,0.0,9.753102000000013,Châu Âu,Nước Ngoài
1534,Xây-Sen,25,58.471768,4.7,63.171768,2020-08-29,2020-08,2020-07,,,,,Châu Phi,Nước Ngoài
1535,Ma-lai-xi-a,25,58.194368,59.012248,117.206616,2020-08-29,2020-08,2020-07,7,1.0849999999999937,3.9399999999999977,5.0249999999999915,Châu Á,Nước Ngoài
1536,Hoa Kỳ,68,49.135085,11.896686,61.031771,2020-08-29,2020-08,2020-07,7,0.06499999999999773,5.293872,5.358871999999998,Châu Mỹ,Nước Ngoài
1537,Pháp,40,33.120367,16.907275,50.027642,2020-08-29,2020-08,2020-07,8,5.536515000000001,0.0,5.536515000000001,Châu Âu,Nước Ngoài
1538,Đức,18,22.556094,6.740564,29.296658,2020-08-29,2020-08,2020-07,0,0.0,0.0,0.0,Châu Âu,Nước Ngoài
1539,Thụy Sỹ,9,15.067,34.729438,49.796438,2020-08-29,2020-08,2020-07,0,0.0,0.21012199999999837,0.21012199999999837,Châu Âu,Nước Ngoài
1540,TỔNG SỐ,1620,9462.336688,4715.780417289064,14178.117105289064,2020-07-29,2020-07,2020-06,202,1024.9230450000014,992.2245300000013,2017.1475750000027,TỔNG SỐ,TỔNG SỐ
1541,Hà Nam,23,462.659043,113.301526,575.960569,2020-07-29,2020-07,2020-06,1,12.5,8.349999999999994,20.850000000000023,Miền Bắc,Trong Nước
1542,Hải Phòng,46,435.176667,314.082544,749.259211,2020-07-29,2020-07,2020-06,5,37.30771800000002,11.199999999999989,48.50771800000007,Miền Bắc,Trong Nước
1543,Hà Nội,336,430.696063,1199.27384,1629.9699030000002,2020-07-29,2020-07,2020-06,50,89.39762199999996,814.7699250000001,904.1675470000001,Miền Bắc,Trong Nước
1544,Bình Dương,81,426.633312,230.746815,657.380127,2020-07-29,2020-07,2020-06,17,107.81111499999997,11.938299999999998,119.749415,Miền Nam,Trong Nước
1545,TP. Hồ Chí Minh,598,355.848369,209.218976,565.0673449999999,2020-07-29,2020-07,2020-06,65,61.33029899999997,11.395151999999996,72.72545099999991,Miền Nam,Trong Nước
1546,Tây Ninh,12,348.405,152.583242,500.988242,2020-07-29,2020-07,2020-06,1,0.2999999999999545,0.0,0.2999999999999545,Miền Nam,Trong Nước
1547,Bắc Ninh,102,316.862971,250.8581852890625,567.7211562890625,2020-07-29,2020-07,2020-06,14,144.842982,103.497389,248.340371,Miền Bắc,Trong Nước
1548,Quảng Ninh,8,312.835,14.88,327.715,2020-07-29,2020-07,2020-06,1,20.0,12.0,32.0,Miền Bắc,Trong Nước
1549,Bắc Giang,22,296.089554,172.923525,469.01307900000006,2020-07-29,2020-07,2020-06,5,57.596554000000026,28.650007000000016,86.24656100000004,Miền Bắc,Trong Nước
1550,Long An,92,248.896466,164.996406,413.892872,2020-07-29,2020-07,2020-06,6,3.282362000000006,9.755101999999994,13.037464,Miền Nam,Trong Nước
1551,Bà Rịa - Vũng Tàu,16,238.489094,1483.105824,1721.594918,2020-07-29,2020-07,2020-06,3,142.7,0.0,142.70000000000005,Miền Nam,Trong Nước
1552,Thanh Hóa,12,233.297,100.953055,334.250055,2020-07-29,2020-07,2020-06,0,0.0,0.0,0.0,Miền Bắc,Trong Nước
1553,Đồng Nai,45,191.429024,153.83814,345.267164,2020-07-29,2020-07,2020-06,5,20.688581,39.55369300000001,60.24227399999995,Miền Nam,Trong Nước
1554,Phú Thọ,14,189.197336,7.264441,196.461777,2020-07-29,2020-07,2020-06,,,,,Miền Bắc,Trong Nước
1555,Đà Nẵng,60,119.524083,0.317964,119.84204700000001,2020-07-29,2020-07,2020-06,4,0.978227000000004,0.2,1.1782270000000068,Miền Trung,Trong Nước
1556,Vĩnh Phúc,16,106.567727,19.599171,126.166898,2020-07-29,2020-07,2020-06,,,,,Miền Bắc,Trong Nước
1557,Vĩnh Long,4,95.72,37.668057,133.388057,2020-07-29,2020-07,2020-06,0,0.0,3.0,3.0,Miền Nam,Trong Nước
1558,Tiền Giang,6,87.3,22.08,109.38,2020-07-29,2020-07,2020-06,1,4.0,0.5,4.5,Miền Nam,Trong Nước
1559,Quảng Ngãi,2,64,44.3,108.3,2020-07-29,2020-07,2020-06,0,0,29.999999999999996,30.0,Miền Trung,Trong Nước
1560,Xin-ga-po,139,4571.60105,527.693067,5099.294117,2020-07-29,2020-07,2020-06,18,245.9176440000001,27.85950200000002,273.77714600000036,Châu Á,Nước Ngoài
1561,Trung Quốc,237,990.355231,378.0276226015625,1368.3828536015626,2020-07-29,2020-07,2020-06,30,40.25575100000003,47.002985999999964,87.25873700000011,Châu Á,Nước Ngoài
1562,Hàn Quốc,421,983.937899,1226.250238,2210.188137,2020-07-29,2020-07,2020-06,49,439.170709,889.947357,1329.118066,Châu Á,Nước Ngoài
1563,Đài Loan,77,809.221905,152.5846,961.806505,2020-07-29,2020-07,2020-06,7,34.05387799999994,152.5846,961.806505,Châu Á,Nước Ngoài
1564,Đặc khu hành chính Hồng Kông (TQ),148,783.574081,162.3566766875,945.9307576875,2020-07-29,2020-07,2020-06,,,,,Châu Á,Nước Ngoài
1565,Nhật Bản,175,423.436896,340.484264,763.92116,2020-07-29,2020-07,2020-06,21,99.82854600000002,27.571184000000017,127.39972999999998,Châu Á,Nước Ngoài
1566,Quần đảo Vigin thuộc Anh,17,220.973066,75.595221,296.568287,2020-07-29,2020-07,2020-06,4,83.50293099999999,19.999999999999993,103.50293099999999,Châu Mỹ,Nước Ngoài
