,Ngành,Total-M,Total-YOY,YOY,YTD-YOY,Date,Month,PreMonth,MOM
193,Dầu thô,26.191745,1484.946672,-85.36336018855788,-3.4920886433069853,2024-10-29,2024-10,2024-09,-82.37200235899257
194,Dầu thô,26.191745,1484.946672,-85.36336018855788,-3.4920886433069853,2024-10-29,2024-10,2024-09,-82.37200235899257
195,Xăng dầu,170.810657,1611.054825,8.946995714115275,3.6696008641845737,2024-10-29,2024-10,2024-09,43.7664424187565
196,Hóa chất,253.094441,2282.838315,30.79188136135477,15.192927438071877,2024-10-29,2024-10,2024-09,11.990948366198026
197,Sản phẩm hóa chất,218.742078,2224.103931,7.47134329452301,12.114949156678762,2024-10-29,2024-10,2024-09,5.821259045160815
198,Chất dẻo nguyên liệu,259.568418,2260.186331,23.233518733880757,28.539262209313534,2024-10-29,2024-10,2024-09,5.148618900303376
199,Sản phẩm từ chất dẻo,600.857791,5461.760944,27.197489615391618,30.468092221762674,2024-10-29,2024-10,2024-09,15.132935226044552
200,Cao su,429.011138,2525.184817,46.02137681118478,16.362581262882685,2024-10-29,2024-10,2024-09,27.80494725885943
201,"Túi xách, ví, va li, mũ, ô dù",364.612526,3433.604723,17.190626675146063,12.125145590885552,2024-10-29,2024-10,2024-09,16.64362095888964
202,Gỗ và sản phẩm gỗ,1536.198142,13219.40951,19.39213936048077,21.22124549262199,2024-10-29,2024-10,2024-09,22.540822852952687
203,Giấy và các sản phẩm từ giấy,175.299737,1753.10596,3.3503431077356822,-0.4317185018205265,2024-10-29,2024-10,2024-09,10.455713169030645
204,"Xơ, sợi dệt các loại",397.695463,3653.47536,92.72088744562595,0.3496391783054378,2024-10-29,2024-10,2024-09,18.16366711495587
205,"Dệt, may",3211.844903,30572.323891,25.199347265305633,10.49591534730989,2024-10-29,2024-10,2024-09,7.772816286247291
206,Giày dép,2031.599877,18574.452891,16.345663743848206,12.914141567100785,2024-10-29,2024-10,2024-09,29.623287046198442
207,"Nguyên phụ liệu dệt, may, da, giày",202.229513,1847.70262,22.45103580123174,13.264760515829792,2024-10-29,2024-10,2024-09,15.210308598644644
208,Sắt thép,748.925855,7961.004938,14.677646804726095,14.721461724951126,2024-10-29,2024-10,2024-09,0.25279766395405545
209,Sản phẩm từ sắt thép,394.184162,3675.507906,30.397680873713085,10.975931796997827,2024-10-29,2024-10,2024-09,16.9911632923085
210,Kim loại thường khác và sản phẩm,330.802876,3470.771033,10.182808443773467,3.643702067952475,2024-10-29,2024-10,2024-09,6.4470642064831765
211,"Điện tử, máy tính và linh kiện",5905.297706,58666.216701,15.524849233156402,26.06461253913055,2024-10-29,2024-10,2024-09,-7.182276783764024
212,Điện thoại và linh kiện,4586.601745,46467.369946,-11.858444182512429,4.915805257929563,2024-10-29,2024-10,2024-09,-0.6676246259169005
213,"Máy ảnh, máy quay phim và LK",707.350602,6855.884372,-33.35624516069451,18.404058039949135,2024-10-29,2024-10,2024-09,-0.044075529856954176
214,"Máy móc thiết bị, dụng cụ PT khác",5243.673803,43048.860981,17.089207857196655,21.540487456662902,2024-10-29,2024-10,2024-09,4.632482529277723
215,Dây điện và cáp điện,311.934951,2875.549231,0.8576827984557553,3.3276028177917567,2024-10-29,2024-10,2024-09,10.686675567589248
216,Phương tiện vận tải và phụ tùng,1347.047429,12516.636333,14.728318033544866,5.8530053771098665,2024-10-29,2024-10,2024-09,22.506985944536282
217,SP nội thất từ chất liệu khác gỗ,314.703357,2708.586676,38.719845037436414,33.51401517106427,2024-10-29,2024-10,2024-09,18.113685119600675
218,"Đồ chơi, dụng cụ thể thao và bộ phận",342.178399,3132.002957,18.22443801504447,-0.7273548965454495,2024-10-29,2024-10,2024-09,9.473404991772611
219,TỔNG TRỊ GIÁ,34049.626711,299625.132181,10.699933286322818,15.363247293756814,2024-09-29,2024-09,2024-08,-9.417597240681701
220,Khu vực kinh tế trong nước,9388.747832999994,83466.45392100001,15.964693897252417,20.727378986012667,2024-09-29,2024-09,2024-08,-13.365525090987148
221,Khu vực có vốn đầu tư NN,24660.878878000003,216158.67826000002,8.819071073275978,13.417382914999635,2024-09-29,2024-09,2024-08,-7.820136515530962
222,Dầu thô,148.580375,1430.605271,125.14588114621662,5.212276782765628,2024-09-29,2024-09,2024-08,212.2911303489547
223,Dầu thô,148.580375,1430.605271,125.14588114621662,5.212276782765628,2024-09-29,2024-09,2024-08,212.2911303489547
224,Hàng hoá khác,24512.298503,214728.072989,8.479336109315,13.47634245786709,2024-09-29,2024-09,2024-08,-8.210473452273916
225,Thủy sản,922.204489,7229.235139,13.673756794218832,9.544645914845006,2024-09-29,2024-09,2024-08,-6.197553135109786
226,Rau quả,917.620948,5641.728864,37.632104380492905,33.911643374579484,2024-09-29,2024-09,2024-08,8.793553486986056
227,Hạt điều,372.909938,3151.727523,20.448668992567875,21.719580208440277,2024-09-29,2024-09,2024-08,-8.292198824464208
228,Cà phê,286.936878,4311.722644,70.13992497858862,37.782739384671004,2024-09-29,2024-09,2024-08,-25.35480099267801
229,Chè,23.116315,185.645063,22.46732483215277,31.897556560671916,2024-09-29,2024-09,2024-08,-21.183290812577738
230,Hạt tiêu,110.472543,989.780444,63.732830217113474,45.022701519526976,2024-09-29,2024-09,2024-08,-5.37440533803867
231,Gạo,510.393994,4353.318766,35.13456859485075,22.97620927929161,2024-09-29,2024-09,2024-08,0.1130735943218184
232,Sắn và sản phẩm của sắn,56.764773,879.249182,-53.724138331898565,-1.377555990192377,2024-09-29,2024-09,2024-08,-34.63708751507764
233,Clanhke và xi măng,75.732538,862.67896,-19.50374173354622,-15.12136791224836,2024-09-29,2024-09,2024-08,-15.97718920931193
234,Dầu thô,148.580375,1430.605271,125.14588114621662,5.212276782765628,2024-09-29,2024-09,2024-08,212.2911303489547
235,Dầu thô,148.580375,1430.605271,125.14588114621662,5.212276782765628,2024-09-29,2024-09,2024-08,212.2911303489547
236,Xăng dầu,118.811215,1441.458878,-20.587313008879576,3.1643664696129576,2024-09-29,2024-09,2024-08,52.257175771685525
237,Hóa chất,225.995444,2042.621604,44.989743757667924,14.225067138070486,2024-09-29,2024-09,2024-08,-9.012035136186029
238,Sản phẩm hóa chất,206.709011,2004.423056,28.319651983966878,12.593120479378754,2024-09-29,2024-09,2024-08,-17.99209774246134
239,Chất dẻo nguyên liệu,246.858609,2000.38327,46.76410524048015,29.246162352202134,2024-09-29,2024-09,2024-08,19.23389419754639
240,Sản phẩm từ chất dẻo,521.881762,4858.826686,24.96935210501337,30.828179086450575,2024-09-29,2024-09,2024-08,-13.65559402833199
241,Cao su,335.676472,2096.132416,33.20287874731727,11.71626336634695,2024-09-29,2024-09,2024-08,-2.692639609903779
242,"Túi xách, ví, va li, mũ, ô dù",312.586769,3065.934821,29.350142948303045,11.441163928850372,2024-09-29,2024-09,2024-08,-20.698570290470556
243,Gỗ và sản phẩm gỗ,1253.621533,11686.155582,11.21992816863309,21.496537697472775,2024-09-29,2024-09,2024-08,-16.22786459665204
244,Giấy và các sản phẩm từ giấy,158.705903,1577.014475,-0.08942262137738055,-0.8846635704178709,2024-09-29,2024-09,2024-08,-24.47041716221098
245,"Xơ, sợi dệt các loại",336.563237,3255.762225,99.83208096735314,0.11139802289275735,2024-09-29,2024-09,2024-08,-11.44680603494001
246,"Dệt, may",2980.199473,27348.038795,15.86341128051862,8.943744904846554,2024-09-29,2024-09,2024-08,-26.316623459805328
247,Giày dép,1567.310877,16538.036357,17.004443027935466,12.473869929292817,2024-09-29,2024-09,2024-08,-24.524497376128963
248,"Nguyên phụ liệu dệt, may, da, giày",175.530745,1645.187284,13.26549993523058,12.210505392267649,2024-09-29,2024-09,2024-08,-17.56480672297876
249,Sắt thép,747.037362,7213.534496,24.045893722113036,14.749165483546278,2024-09-29,2024-09,2024-08,-20.636492942285386
250,Sản phẩm từ sắt thép,336.934988,3281.465961,15.419806878147881,9.02993464735738,2024-09-29,2024-09,2024-08,-22.02848674475665
251,Kim loại thường khác và sản phẩm,310.767496,3140.276106,9.780880549515999,3.0098056050011763,2024-09-29,2024-09,2024-08,-15.508944917162921
252,"Điện tử, máy tính và linh kiện",6362.252274,52756.959519,16.195378392530273,27.355630033740795,2024-09-29,2024-09,2024-08,-5.50407215056255
253,Điện thoại và linh kiện,4617.428837,41894.768769,-8.340148400438409,7.184821060840505,2024-09-29,2024-09,2024-08,-1.7024377058411773
254,"Máy ảnh, máy quay phim và LK",707.662508,6146.476062,-21.384079401767295,29.978138327896204,2024-09-29,2024-09,2024-08,-6.378100102483643
255,"Máy móc thiết bị, dụng cụ PT khác",5011.516191,37794.410174,22.96987615755927,22.149928726311117,2024-09-29,2024-09,2024-08,5.805537616439253
256,Dây điện và cáp điện,281.817978,2562.721265,-7.355236645079529,3.6003164843543516,2024-09-29,2024-09,2024-08,-16.182256842564627
257,Phương tiện vận tải và phụ tùng,1099.567848,11053.595724,-9.705331097703578,3.7854828616646046,2024-09-29,2024-09,2024-08,-17.685837549376274
258,SP nội thất từ chất liệu khác gỗ,266.441062,2392.414665,40.85273876840142,32.7770563580971,2024-09-29,2024-09,2024-08,-4.015086186050283
259,"Đồ chơi, dụng cụ thể thao và bộ phận",312.567604,2787.893473,-2.2769180538044935,-2.708967228872311,2024-09-29,2024-09,2024-08,-29.9100037729189
260,TỔNG TRỊ GIÁ,37589.670481,265091,14.541485396360315,15.778096989059208,2024-08-29,2024-08,2024-07,4.648303120824053
261,Khu vực kinh tế trong nước,10837.195981,73876.60775999998,21.297972990872168,21.02963733607075,2024-08-29,2024-08,2024-07,9.80611454274009
262,Khu vực có vốn đầu tư NN,26753,191214.39224000002,12.013976893645378,13.869177870484677,2024-08-29,2024-08,2024-07,2.696259874394258
263,Dầu thô,47.57752,1296.856423,-78.8699972860432,0.240937021651618,2024-08-29,2024-08,2024-07,-5.987980391473684
264,Dầu thô,47.57752,1296.856423,-78.8699972860432,0.240937021651618,2024-08-29,2024-08,2024-07,-5.987980391473684
265,Hàng hoá khác,26704.89698,189917,12.878968077104958,13.974988932127445,2024-08-29,2024-08,2024-07,2.7111422307692266
266,Thủy sản,983.13479,6309.6736900000005,14.687775830832479,9.011561768114618,2024-08-29,2024-08,2024-07,11.71986249999999
267,Rau quả,843.451582,4724.171574,81.75169709588118,33.21397582166455,2024-08-29,2024-08,2024-07,68.6903164
268,Hạt điều,406.628371,2772.1189299999996,21.351996656600775,21.598342283197056,2024-08-29,2024-08,2024-07,-5.079530055552894
269,Cà phê,384.400982,3991.620976,48.90175532602768,34.81945591865906,2024-08-29,2024-08,2024-07,11.056499613227075
270,Chè,29.329206,162.716736,33.50405138638584,33.51233578789703,2024-08-29,2024-08,2024-07,2.049635208294447
271,Hạt tiêu,116.747,877.0127399999999,56.03878880475318,42.59694403058734,2024-08-29,2024-08,2024-07,-27.19608613557874
272,Gạo,509.817525,3849.527904,-6.624960961445154,21.732858945681215,2024-08-29,2024-08,2024-07,32.153616425459234
273,Sắn và sản phẩm của sắn,86.845538,822.803081,-15.992398396605694,7.015361319971333,2024-08-29,2024-08,2024-07,-26.49139691611886
274,Clanhke và xi măng,90.133307,789.350606,-22.476715699871605,-14.41364689209962,2024-08-29,2024-08,2024-07,-11.80491456524095
275,Dầu thô,47.57752,1296.856423,-78.8699972860432,0.240937021651618,2024-08-29,2024-08,2024-07,-5.987980391473684
276,Dầu thô,47.57752,1296.856423,-78.8699972860432,0.240937021651618,2024-08-29,2024-08,2024-07,-5.987980391473684
277,Xăng dầu,78.033245,1254.457966,-53.269127557119084,0.5470701328877965,2024-08-29,2024-08,2024-07,-13.514796937670226
278,Hóa chất,248.379491,1823.010139,11.810948537192616,11.678534431838614,2024-08-29,2024-08,2024-07,-4.4694265384615335
279,Sản phẩm hóa chất,252.059869,1792.128233,10.151174065248753,10.683500735450636,2024-08-29,2024-08,2024-07,-6.644492962962971
280,Chất dẻo nguyên liệu,207.037278,1751.485042,12.519373081027325,26.96241640442946,2024-08-29,2024-08,2024-07,8.430960376068725
281,Sản phẩm từ chất dẻo,604.41873,4326.141171,29.010821121791963,31.242680308065843,2024-08-29,2024-08,2024-07,7.93191607142856
282,Cao su,344.96514,1760.7986290000001,20.153855946102325,8.403787220512115,2024-08-29,2024-08,2024-07,-1.150247602040892
283,"Túi xách, ví, va li, mũ, ô dù",394.175452,2740.507219,16.07878934168268,9.20488795598844,2024-08-29,2024-08,2024-07,-1.4561369999999982
284,Gỗ và sản phẩm gỗ,1496.466011,10387.727002000001,15.805188271835078,22.33299241611448,2024-08-29,2024-08,2024-07,6.890429357142864
285,Giấy và các sản phẩm từ giấy,210.124162,1414.742055,3.4870902756764366,-1.2218791257966757,2024-08-29,2024-08,2024-07,20.070949714285717
286,"Xơ, sợi dệt các loại",380.068998,2915.8497290000005,120.32312588640264,1.3043388667135076,2024-08-29,2024-08,2024-07,-0.14343428861492669
287,"Dệt, may",4044.602206,24318.936706,16.98646455137414,7.936729595642802,2024-08-29,2024-08,2024-07,20.734394208955223
288,Giày dép,2076.582232,14937.816539000001,20.71949134819269,11.773519384052534,2024-08-29,2024-08,2024-07,-1.1151318095237883
289,"Nguyên phụ liệu dệt, may, da, giày",212.931805,1467.8191169999998,15.071152257401451,11.945678681762573,2024-08-29,2024-08,2024-07,6.465902500000013
290,Sắt thép,941.285724,6485.908698000001,35.343468390722165,14.10569246178639,2024-08-29,2024-08,2024-07,35.01914485493231
291,Sản phẩm từ sắt thép,432.125752,2944.8663070000002,19.87073118461167,8.355924149913179,2024-08-29,2024-08,2024-07,16.790743783783782
292,Kim loại thường khác và sản phẩm,367.81112,2828.851962,18.60931155622569,2.2929511114794963,2024-08-29,2024-08,2024-07,-3.2075999999999993
293,"Điện tử, máy tính và linh kiện",6732.832217,46325.039944000004,27.33802770407405,28.8616615059251,2024-08-29,2024-08,2024-07,8.594068016129029
294,Điện thoại và linh kiện,4697.399131,37277.597546,-8.762505536870364,9.48251238947475,2024-08-29,2024-08,2024-07,-11.369827716981135
295,"Máy ảnh, máy quay phim và LK",755.872834,5431.529279,1.927884121983837,41.86346040115808,2024-08-29,2024-08,2024-07,16.288128307692304
296,"Máy móc thiết bị, dụng cụ PT khác",4736.534877,32733.531142,30.665473759033034,21.841806098837765,2024-08-29,2024-08,2024-07,5.256330599999998
297,Dây điện và cáp điện,336.227113,2271.800854,10.724426386365508,4.716878957288401,2024-08-29,2024-08,2024-07,8.460359032258054
298,Phương tiện vận tải và phụ tùng,1335.818546,9943.686525000001,8.832856178874636,5.417509701681837,2024-08-29,2024-08,2024-07,11.318212166666669
299,SP nội thất từ chất liệu khác gỗ,277.586395,2119.593527,24.0720616531418,31.434169615411008,2024-08-29,2024-08,2024-07,11.03455799999999
300,"Đồ chơi, dụng cụ thể thao và bộ phận",445.951806,2466.819219,11.44308562815695,-3.0974135790279007,2024-08-29,2024-08,2024-07,17.35573842105262
301,TỔNG TRỊ GIÁ,35920,226980,19.109453002475547,15.719210424849422,2024-07-29,2024-07,2024-06,8.552432759141723
302,Khu vực kinh tế trong nước,9869.392088162644,63083.74480716264,25.909981435916762,21.068709688662253,2024-07-29,2024-07,2024-06,5.727511348104855
303,Khu vực có vốn đầu tư NN,26050.607911837356,163896.25519283736,16.721068223030173,13.7840759909259,2024-07-29,2024-07,2024-06,9.662499372517487
304,Dầu thô,50.60791183735512,1101.7022178373554,-63.52420623217129,3.100263589546401,2024-07-29,2024-07,2024-06,43.54244084777088
305,Dầu thô,50.60791183735512,1101.7022178373554,-63.52420623217129,3.100263589546401,2024-07-29,2024-07,2024-06,44.59403382101465
306,Hàng hoá khác,26000,162794,17.22303241452086,13.863926371003913,2024-07-29,2024-07,2024-06,9.612141652613843
307,Thủy sản,880,5292.609017,13.150196080739235,7.336639016312077,2024-07-29,2024-07,2024-06,8.641975308641975
308,Rau quả,500,3830.3176630000003,23.819260767513597,24.270778045838554,2024-07-29,2024-07,2024-06,-35.8974358974359
309,Hạt điều,428.3884932701895,2373.6409672701893,40.35947113574579,22.059909019308634,2024-07-29,2024-07,2024-06,10.333158459533195
310,Cà phê,346.1310083954933,3536.502255395493,12.403242020346454,30.857571262258688,2024-07-29,2024-07,2024-06,-9.278246404623815
311,Chè,28.740138012385728,134.68218401238573,56.191495790978536,34.81003920166498,2024-07-29,2024-07,2024-06,-9.954951200553978
312,Hạt tiêu,160.35813708781032,790.2181340878103,181.76352612034162,46.279830089789584,2024-07-29,2024-07,2024-06,-1.893851380032629
313,Gạo,385.7764462220076,3273.848113222007,6.554939547663793,25.133417540793374,2024-07-29,2024-07,2024-06,-7.330801114096289
314,Sắn và sản phẩm của sắn,118.1433660232939,748.4350120232938,64.52805464361339,12.464380335601248,2024-07-29,2024-07,2024-06,77.79308224860787
315,Clanhke và xi măng,102.19765257404815,705.4674225740481,-16.088276853262613,-12.47514051117517,2024-07-29,2024-07,2024-06,6.470093078169441
316,Dầu thô,50.60791183735512,1101.7022178373554,-63.52420623217129,3.100263589546401,2024-07-29,2024-07,2024-06,43.54244084777088
317,Dầu thô,50.60791183735512,1101.7022178373554,-63.52420623217129,3.100263589546401,2024-07-29,2024-07,2024-06,44.59403382101465
318,Xăng dầu,90.22727846723275,1051.8278394672327,-36.4153844265193,-2.6669503358689894,2024-07-29,2024-07,2024-06,-29.215369953074386
319,Hóa chất,260,1611.58977,24.724903036102035,14.27846203682195,2024-07-29,2024-07,2024-06,18.181818181818187
320,Sản phẩm hóa chất,270,1564.0294820000001,36.995692977186735,12.494545672782337,2024-07-29,2024-07,2024-06,28.571428571428584
321,Chất dẻo nguyên liệu,190.93926428571427,1552.540315285714,14.23377616913568,29.862217680959446,2024-07-29,2024-07,2024-06,-6.499204226822329
322,Sản phẩm từ chất dẻo,560,3694.407091,27.900013470155343,30.64648892335316,2024-07-29,2024-07,2024-06,5.660377358490564
323,Cao su,348.9792656345817,1456.7975256345817,21.632010161435716,8.944416197813126,2024-07-29,2024-07,2024-06,46.730672600386384
324,"Túi xách, ví, va li, mũ, ô dù",400,2340.800357,15.143000309196381,7.8742706304292085,2024-07-29,2024-07,2024-06,6.666666666666671
325,Gỗ và sản phẩm gỗ,1400,8876.066336,24.354921612719707,23.293656121396978,2024-07-29,2024-07,2024-06,12.000000000000014
326,Giấy và các sản phẩm từ giấy,175,1197.671564,0.5264743794350011,-2.5648356538610813,2024-07-29,2024-07,2024-06,9.375
327,"Xơ, sợi dệt các loại",380.6149303176634,2541.6437063176636,81.6318001661227,3.6949673884941063,2024-07-29,2024-07,2024-06,3.819515247238243
328,"Dệt, may",3350,19872.956544,2.280580606774322,4.191952094718857,2024-07-29,2024-07,2024-06,8.064516129032256
329,Giày dép,2100,12818.198798000001,17.113450772772183,10.082362059073262,2024-07-29,2024-07,2024-06,-4.545454545454547
330,"Nguyên phụ liệu dệt, may, da, giày",200,1260.941344,21.32831255745731,11.969702405779799,2024-07-29,2024-07,2024-06,8.108108108108112
331,Sắt thép,697.1498190211018,5475.148888021102,-4.565298075040033,9.752237053764972,2024-07-29,2024-07,2024-06,9.540691061425747
